Votronic PEB	Type	Date		Time		Event	Description

5109676	157364	SUP	11/02/2010	18:03:59	0001510	vote_cast_by_voter
5109676	157364	SUP	11/02/2010	18:07:10	0001510	vote_cast_by_voter
5109676	152659	SUP	11/02/2010	18:11:43	0001510	vote_cast_by_voter
5109676	157364	SUP	11/02/2010	18:18:40	0001519	vote_cancelled_other_reason
5109676	152659	SUP	11/02/2010	18:27:43	0001514	vote_cancelled_voter_left_after_ballot
5109676	152659	SUP	11/02/2010	18:28:12	0001649	term_entered_service_menus
5109676	152659	SUP	11/02/2010	18:28:18	0000114	select_setup_configuration_menu
5109676	152659	SUP	11/02/2010	18:28:18	0000301	start_override_password_procedure
5109676	152659	SUP	11/02/2010	18:29:02	0000116	select_configure_terminal
5109676	152659	SUP	11/02/2010	18:29:05	0000117	select_set_time_and_date
5109676	152659	SUP	11/02/2010	19:29:05	0001656	set_terminal_date_andor_time
5109676	152659	SUP	11/02/2010	19:29:36	0001650	term_exited_service_menus
5109676	152659	SUP	11/02/2010	19:29:37	0001633	terminal_shutdown
5109676	157419	SUP	11/02/2010	19:31:35	0002810	terminal_time_to_close_voting
5109676	157419	SUP	11/02/2010	19:31:39	0001626	close_terminal
5109676	157419	SUP	11/02/2010	19:31:40	0002809	terminal_closing_state
5109676	157419	SUP	11/02/2010	19:31:40	0001221	collect_terminal_vote_data_to_peb
5109676	157419	SUP	11/02/2010	19:32:09	0001303	transfer_peb_vote_data_to_terminal
5109676	157419	SUP	11/02/2010	19:32:16	0001208	merge_terminal_peb_vote_data
5109676	157419	SUP	11/02/2010	19:32:19	0002802	terminal_open_state
5109676	157419	SUP	11/02/2010	19:32:19	0002803	terminal_closed_state
5109676	157419	SUP	11/02/2010	19:32:19	0002809	terminal_closing_state
5109676	157419	SUP	11/02/2010	19:32:22	0001210	transfer_terminal_vote_data_to_peb
5109676	157419	SUP	11/02/2010	19:32:50	0001211	terminal_votes_to_peb_successful
5109676	157419	SUP	11/02/2010	19:32:50	0001214	transfer_terminal_writein_data_to_peb
5109676	157419	SUP	11/02/2010	19:33:10	0001215	terminal_write_in_data_to_peb_successful
5109676	157419	SUP	11/02/2010	19:33:10	0001222	terminal_vote_collection_successful
5109676	157419	SUP	11/02/2010	19:33:10	0002803	terminal_closed_state
5109676	157419	SUP	11/02/2010	19:33:10	0001673	terminal_closed
5109676	157419	SUP	11/02/2010	19:33:14	0001401	copy_terminal_flash_audit_data_to_cf
5109676	157419	SUP	11/02/2010	19:33:14	0001400	verify_terminal_flash_audit_data
5109676	157419	SUP	11/02/2010	19:33:22	0001416	copy_audit_data_from_tf_1_to_cf
5119837	152724	SUP	10/20/2010	09:51:49	0000601	zero_terminal_config_data
5119837	152724	SUP	10/20/2010	09:51:51	0001607	clear_n_test_term_flash_successful
5119837	152724	SUP	10/20/2010	09:51:51	0000305	write_peb_passwords_to_terminal
5119837	152724	SUP	10/20/2010	09:52:48	0001633	terminal_shutdown
5119837	156921	SUP	11/02/2010	06:09:36	0002808	terminal_opening_state
5119837	156921	SUP	11/02/2010	06:10:40	0001303	transfer_peb_vote_data_to_terminal
5119837	156921	SUP	11/02/2010	06:10:40	0002400	peb_access_failed
5119837	156921	SUP	11/02/2010	06:10:40	0001702	invalid_peb_for_procedure
5119837	156921	SUP	11/02/2010	06:10:40	0001634	terminal_shutdown_die_exit
5119837	0	UNK	11/02/2010	06:10:50	0002804	terminal_blank_state
5119837	0	UNK	11/02/2010	06:11:00	0001613	opening_terminal_cancelled_by_user
5119837	0	UNK	11/02/2010	06:11:00	0001633	terminal_shutdown
5119837	157320	SUP	11/02/2010	06:14:11	0002808	terminal_opening_state
5119837	157320	SUP	11/02/2010	06:14:50	0001303	transfer_peb_vote_data_to_terminal
5119837	157320	SUP	11/02/2010	06:14:56	0002804	terminal_blank_state
5119837	157320	SUP	11/02/2010	06:14:56	0002802	terminal_open_state
5119837	157320	SUP	11/02/2010	06:14:56	0002808	terminal_opening_state
5119837	157320	SUP	11/02/2010	06:14:56	0001319	update_pebs_terminal_record
5119837	157320	SUP	11/02/2010	06:14:56	0001303	transfer_peb_vote_data_to_terminal
5119837	157320	SUP	11/02/2010	06:15:04	0001210	transfer_terminal_vote_data_to_peb
5119837	157320	SUP	11/02/2010	06:15:29	0001211	terminal_votes_to_peb_successful
5119837	157320	SUP	11/02/2010	06:15:40	0002802	terminal_open_state
5119837	157320	SUP	11/02/2010	06:15:40	0001672	terminal_opened
5119837	157320	SUP	11/02/2010	06:15:53	0001633	terminal_shutdown
5119837	157320	SUP	11/02/2010	06:16:20	0001633	terminal_shutdown
5119837	157320	SUP	11/02/2010	06:17:51	0001633	terminal_shutdown
5119837	157320	SUP	11/02/2010	06:18:11	0001649	term_entered_service_menus
5119837	157320	SUP	11/02/2010	06:19:20	0000107	select_election_services_menu
